City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
458,San Lorenzo De El Escorial,ES,40.5914,-4.1474,63.99,59,59,0.36,broken clouds
459,Nyurba,RU,63.2842,118.3319,71.82,43,25,9.06,scattered clouds
460,Sukhumi,GE,43.0033,41.0153,74.16,65,51,2.68,light rain
461,Wajima,JP,37.4,136.9,70.48,56,75,2.3,broken clouds
462,Aswan,EG,24.0934,32.907,82.08,25,79,10.56,broken clouds
463,Krasnoselkup,RU,65.7,82.4667,40.37,79,100,24.29,light rain
464,Hamilton,US,39.1834,-84.5333,66.09,85,0,4.61,clear sky
465,Vardo,NO,70.3705,31.1107,42.78,87,100,16.11,overcast clouds
466,Sorong,ID,-0.8833,131.25,84.27,75,7,6.49,clear sky
467,Baruun-Urt,MN,46.6806,113.2792,71.47,35,0,13.56,clear sky
468,Kupang,ID,-10.1667,123.5833,84.76,69,19,5.08,few clouds
469,Corrente,BR,-3.7367,-43.3394,71.42,99,96,3.06,overcast clouds
470,Victoria Point,AU,-27.5833,153.3,71.69,68,12,4.0,few clouds
471,Progreso,MX,21.2833,-89.6667,78.12,88,40,12.03,scattered clouds
472,Buin,CL,-33.7333,-70.75,56.05,67,100,1.14,overcast clouds
473,Kavieng,PG,-2.5744,150.7967,84.25,66,67,10.4,broken clouds
474,Alyangula,AU,-13.8483,136.4192,83.61,68,14,7.05,few clouds
475,Sorland,NO,67.667,12.6934,49.86,84,10,17.22,clear sky
476,Yumen,CN,40.2833,97.2,74.01,24,67,7.43,broken clouds
477,Dubbo,AU,-32.25,148.6167,50.13,81,100,11.5,light rain
478,La Palma,US,33.8464,-118.0467,73.49,83,75,10.36,broken clouds
479,Talaya,RU,61.3833,152.75,61.75,56,43,7.2,scattered clouds
480,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,62,100,12.66,overcast clouds
481,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,41.92,79,21,6.55,few clouds
482,Chany,RU,55.3121,76.7647,44.85,35,90,7.23,overcast clouds
483,Halifax,CA,44.6453,-63.5724,52.29,76,20,4.61,few clouds
484,Nhlangano,SZ,-27.1167,31.2,42.62,71,0,3.65,clear sky
485,Shubarkuduk,KZ,49.1447,56.4872,71.55,43,28,4.9,scattered clouds
486,North Bend,US,43.4065,-124.2243,58.91,83,0,10.36,clear sky
487,Planaltina,BR,-15.4528,-47.6142,62.38,50,59,3.51,broken clouds
488,Maple Creek,CA,49.9168,-109.4848,57.61,41,7,2.3,clear sky
489,Hutang,CN,31.5333,119.4833,84.78,63,86,13.04,overcast clouds
490,Ucluelet,CA,48.9329,-125.5528,58.08,91,100,3.36,overcast clouds
491,Shambu,ET,9.5667,37.1,53.13,82,96,1.03,overcast clouds
492,Encheng,CN,22.1839,112.3026,85.96,72,100,12.57,light rain
493,Waingapu,ID,-9.6567,120.2641,87.08,63,15,9.69,few clouds
494,Koslan,RU,63.4564,48.8989,56.88,35,63,10.69,broken clouds
495,Verkhnyaya Inta,RU,65.9811,60.3094,37.67,44,3,11.95,clear sky
496,Te Anau,NZ,-45.4167,167.7167,46.11,84,64,0.92,broken clouds
497,Vostok,RU,46.4856,135.8833,56.95,62,96,1.88,overcast clouds
498,Poltavka,RU,54.3663,71.7632,53.89,74,98,13.27,overcast clouds
499,Union,US,40.6334,-74.2663,70.92,93,100,1.99,overcast clouds
500,San Quintin,MX,30.4833,-115.95,59.56,84,1,4.94,clear sky
501,Bure,ET,10.7,37.0667,61.38,66,87,1.66,overcast clouds
502,Marsa Matruh,EG,31.3525,27.2453,70.92,73,0,5.1,clear sky
503,Vanimo,PG,-2.6741,141.3028,86.58,65,3,8.52,clear sky
504,Sinnamary,GF,5.3833,-52.95,77.18,90,100,11.99,overcast clouds
505,Fare,PF,-16.7,-151.0167,78.98,78,100,13.02,light rain
506,Togur,RU,58.3631,82.8265,41.23,34,83,14.03,broken clouds
507,Karla,EE,59.3723,24.9275,52.57,95,100,11.5,overcast clouds
508,Sabaudia,IT,41.3003,13.0282,67.95,69,9,4.16,clear sky
509,Bhopal,IN,23.2667,77.4,95.23,23,40,17.27,scattered clouds
510,Leczyca,PL,52.0596,19.1997,51.08,80,5,3.15,clear sky
511,Passos,BR,-20.7189,-46.6097,61.09,64,27,1.81,scattered clouds
512,Sindou,BF,10.6667,-5.1667,76.35,62,32,3.89,scattered clouds
513,Lagos,NG,6.5833,3.75,76.17,94,94,5.03,overcast clouds
514,Ushtobe,KZ,45.2514,77.9838,72.41,29,93,19.48,overcast clouds
515,Asekeyevo,RU,53.5742,52.7972,69.64,65,89,4.52,overcast clouds
516,Palmares Do Sul,BR,-30.2578,-50.5097,54.41,61,56,9.19,broken clouds
517,Porto Franco,BR,-6.3383,-47.3992,73.04,87,65,1.92,broken clouds
518,Ippy,CF,6.2679,21.2247,69.39,87,100,3.09,overcast clouds
519,Tamale,GH,9.4008,-0.8393,76.86,78,38,6.29,scattered clouds
520,Kjopsvik,NO,68.097,16.3742,55.27,65,100,0.76,light rain
521,Mizdah,LY,31.4451,12.9801,72.43,32,8,5.37,clear sky
522,Kysucke Nove Mesto,SK,49.3,18.7833,55.49,93,0,2.3,clear sky
523,Port-Gentil,GA,-0.7193,8.7815,75.47,87,91,8.46,overcast clouds
524,Raudeberg,NO,61.9875,5.1352,47.07,96,100,8.97,overcast clouds
525,Manaure,CO,11.7751,-72.4445,81.63,73,81,4.27,broken clouds
526,Kawalu,ID,-7.3817,108.2082,84.25,60,25,4.23,scattered clouds
527,Jieshi,CN,22.8134,115.8257,84.11,75,58,13.06,broken clouds
528,Dzhebariki-Khaya,RU,62.2167,135.8,74.77,32,52,3.13,broken clouds
529,Yangjiang,CN,21.85,111.9667,85.82,75,100,11.21,overcast clouds
530,Maldonado,UY,-34.6667,-54.9167,46.22,80,20,2.3,few clouds
531,Sola,VU,-13.8833,167.55,86.67,70,40,4.61,scattered clouds
532,Okakarara,NA,-20.5833,17.4333,38.32,50,9,4.74,clear sky
533,Manakara,MG,-22.1333,48.0167,66.88,89,93,8.57,moderate rain
534,Carupano,VE,10.6678,-63.2585,74.93,90,100,8.7,overcast clouds
535,Bonavista,CA,48.6499,-53.1147,40.91,94,98,19.57,overcast clouds
536,Kaeo,NZ,-35.1,173.7833,57.31,84,17,15.73,few clouds
537,Cooma,AU,-36.2333,149.1333,49.08,44,72,12.15,broken clouds
538,Mamakan,RU,57.8161,114.0028,70.09,45,100,2.71,overcast clouds
539,Gunjur,GM,13.2019,-16.7339,77.07,88,0,5.75,clear sky
540,Kaseda,JP,31.4167,130.3167,73.18,69,100,3.18,overcast clouds
541,Kailua,US,21.4022,-157.7394,82.38,74,100,9.22,overcast clouds
542,Oakdale,US,44.963,-92.9649,64.42,42,0,5.75,clear sky
543,Ewa Beach,US,21.3156,-158.0072,82.35,62,100,16.11,overcast clouds
544,Amapa,BR,1.0,-52.0,70.68,98,99,1.5,overcast clouds
545,Rabak,SD,13.1809,32.74,85.01,45,79,15.95,broken clouds
546,Rafai,CF,4.95,23.9167,67.1,99,82,2.57,broken clouds
547,Warrington,GB,53.3925,-2.5802,55.87,92,100,10.36,overcast clouds
548,Mushie,CD,-3.0167,16.9,71.11,94,53,1.81,broken clouds
549,Lima,PE,-12.0432,-77.0282,59.25,88,100,3.44,overcast clouds
550,Buala,SB,-8.145,159.5921,82.99,75,27,7.2,moderate rain
551,Ambilobe,MG,-13.2,49.05,71.24,85,24,2.84,few clouds
552,Peruibe,BR,-24.32,-46.9983,64.94,95,100,4.07,overcast clouds
553,Kirakira,SB,-10.4544,161.9205,83.66,73,51,9.06,broken clouds
554,Vagay,RU,57.9375,69.0217,46.0,30,0,6.44,clear sky
555,Santa Cruz,BO,-17.8,-63.1667,58.46,77,100,10.36,overcast clouds
556,Tommot,RU,58.9564,126.2925,68.77,38,9,9.66,clear sky
557,Batemans Bay,AU,-35.7167,150.1833,60.22,45,96,8.84,overcast clouds
558,Pierre,US,44.3683,-100.351,61.72,44,0,10.36,clear sky
559,Henties Bay,NA,-22.116,14.2845,70.32,31,38,18.57,scattered clouds
560,Adrar,MR,20.5022,-10.0711,84.43,28,93,20.94,overcast clouds
561,Yelizovo,RU,53.1873,158.3805,57.11,62,40,20.13,scattered clouds
562,Manggar,ID,-2.8833,108.2667,86.65,64,42,11.03,moderate rain
563,Pampa,US,35.5362,-100.9599,64.44,88,100,4.61,overcast clouds
564,Nauta,PE,-4.5061,-73.5757,72.28,95,100,0.74,overcast clouds
565,Itarema,BR,-2.9248,-39.9167,74.89,92,100,7.11,heavy intensity rain
566,Tambun,ID,-6.2641,107.0712,87.69,69,82,1.61,broken clouds
567,Gangtok,IN,27.3333,88.6167,69.4,87,75,4.07,broken clouds
568,Darab,IR,28.7519,54.5444,83.86,10,0,12.75,clear sky
569,Paamiut,GL,61.994,-49.6678,38.93,63,66,3.89,broken clouds
570,Urmary,RU,55.6789,47.944,64.8,80,21,5.32,few clouds
571,Carballo,ES,43.213,-8.691,60.91,91,91,3.6,overcast clouds
572,Antofagasta,CL,-23.65,-70.4,54.68,64,23,3.38,few clouds
573,Phonhong,LA,18.5007,102.4166,83.91,78,100,2.46,overcast clouds
574,Omaruru,NA,-21.4333,15.9333,46.54,39,21,7.78,few clouds
575,Salvador,SV,13.8333,-88.9167,73.8,95,99,1.39,overcast clouds
576,Dergachi,RU,51.2328,48.7659,69.49,49,79,3.96,broken clouds
577,Beringovskiy,RU,63.05,179.3167,42.48,72,19,11.97,few clouds
578,Ixtapa,MX,20.7,-105.2,76.23,73,100,3.44,overcast clouds
579,Sulangan,PH,11.1373,123.7228,84.16,68,46,1.74,scattered clouds
580,Iracoubo,GF,5.4802,-53.2011,77.07,90,100,11.03,overcast clouds
581,Arman,RU,59.7,150.1667,64.02,78,32,7.09,scattered clouds
582,Intipuca,SV,13.1969,-88.0544,80.55,90,88,4.16,overcast clouds
583,Brae,GB,60.3964,-1.353,47.1,88,54,11.14,broken clouds
584,Darhan,MN,49.4867,105.9228,63.19,64,100,5.19,overcast clouds
585,Jandaia Do Sul,BR,-23.6031,-51.6433,55.96,99,100,2.15,overcast clouds
586,Wamba,NG,8.9333,8.6,70.66,91,100,1.43,overcast clouds
587,Fukue,JP,32.6881,128.8419,73.76,78,75,4.61,broken clouds
588,Port Hardy,CA,50.6996,-127.4199,55.58,94,100,0.0,light rain
589,Washington,US,47.5001,-120.5015,60.19,75,100,4.23,overcast clouds
590,Ossora,RU,59.2353,163.0719,52.97,53,23,5.99,few clouds
591,Menongue,AO,-14.6585,17.691,45.23,75,4,5.64,clear sky
592,Enshi,CN,30.3,109.4833,82.6,80,87,1.9,overcast clouds
593,Calama,CL,-22.4667,-68.9333,39.69,30,0,16.11,clear sky
594,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,55.78,62,40,20.13,scattered clouds
595,Portland,US,45.5234,-122.6762,75.18,57,75,8.05,broken clouds
596,Songea,TZ,-10.6833,35.65,53.33,95,79,4.92,broken clouds
597,Harbour Breton,CA,47.4833,-55.7983,43.03,86,100,16.73,overcast clouds
598,Plouzane,FR,48.3833,-4.6167,55.72,91,0,6.91,clear sky
599,Emmett,US,43.8735,-116.4993,76.37,42,100,4.0,overcast clouds
600,Oum Hadjer,TD,13.2954,19.6966,84.9,26,13,5.75,few clouds
601,Tanhacu,BR,-14.0214,-41.2481,68.05,80,32,3.71,scattered clouds
602,Iquique,CL,-20.2208,-70.1431,57.24,76,87,2.95,overcast clouds
603,Lahij,YE,13.1667,44.5833,81.91,62,45,6.11,scattered clouds
604,Morondava,MG,-20.2833,44.2833,68.05,62,0,12.24,clear sky
605,Yilan,TW,24.757,121.753,93.06,69,97,4.7,overcast clouds
606,Mahibadhoo,MV,3.7833,72.9667,83.55,73,54,15.99,broken clouds
607,Mogadishu,SO,2.0371,45.3438,79.77,77,81,17.11,light rain
608,Bathsheba,BB,13.2167,-59.5167,77.61,100,75,12.66,broken clouds
609,Grootegast,NL,53.2125,6.2736,49.96,45,11,6.42,few clouds
610,Bowen,AU,-20.0167,148.2333,75.36,66,97,11.23,overcast clouds
611,Kurilsk,RU,45.2333,147.8833,41.76,93,100,15.82,overcast clouds
612,Saint-Joseph,RE,-21.3667,55.6167,66.58,79,14,8.39,few clouds
613,Siniscola,IT,40.5719,9.6922,69.35,53,60,2.93,broken clouds
614,Obernkirchen,DE,52.2721,9.1291,46.15,92,5,1.14,clear sky
615,Paragominas,BR,-2.9667,-47.4833,70.72,98,56,2.01,broken clouds
616,Kuytun,RU,54.3419,101.5036,52.75,54,100,7.72,overcast clouds
617,Hovd,MN,48.0056,91.6419,55.94,23,0,2.42,clear sky
618,Islamkot,PK,24.6997,70.177,93.96,34,18,21.43,few clouds
619,Udachnyy,RU,66.4167,112.4,71.46,30,74,20.45,broken clouds
620,Muros,ES,42.7762,-9.0603,58.15,93,64,5.75,broken clouds
621,Vaitape,PF,-16.5167,-151.75,79.3,77,100,12.64,light rain
622,Kamaishi,JP,39.2667,141.8833,55.83,97,100,6.71,light rain
623,Rocha,UY,-34.4833,-54.3333,38.23,83,6,5.32,clear sky
624,Abilene,US,32.4487,-99.7331,75.42,71,40,11.5,scattered clouds
625,Pullman,US,46.7313,-117.1796,61.03,88,100,13.8,moderate rain
626,Cap Malheureux,MU,-19.9842,57.6142,73.47,61,8,5.99,clear sky
627,Griffith,US,41.5284,-87.4237,67.05,73,0,3.44,clear sky
628,Kokstad,ZA,-30.5472,29.4241,41.74,62,0,4.65,clear sky
629,Shirokiy,RU,49.758,129.523,64.81,59,68,10.51,broken clouds
630,Kozienice,PL,51.5829,21.5478,54.63,25,0,1.61,clear sky
631,Birao,CF,10.2849,22.7882,78.06,58,99,4.27,overcast clouds
632,Graaff-Reinet,ZA,-32.2522,24.5308,43.92,49,0,9.64,clear sky
633,Nola,IT,40.922,14.5329,76.37,88,9,1.79,clear sky
634,Oranjemund,NA,-28.55,16.4333,62.11,32,0,7.05,clear sky
635,Panguipulli,CL,-39.6333,-72.3333,42.17,86,100,4.16,overcast clouds
636,Oyem,GA,1.5995,11.5793,65.84,99,78,1.25,broken clouds
637,Caborca,MX,30.5838,-111.101,80.46,18,0,7.45,clear sky
638,Mahanoro,MG,-19.9,48.8,66.02,90,49,10.13,light rain
639,Smithfield,US,41.922,-71.5495,59.43,92,0,5.75,clear sky
640,Beloha,MG,-25.1667,45.05,62.02,86,66,7.54,broken clouds
641,Calabozo,VE,8.9242,-67.4293,72.64,93,84,3.22,broken clouds
642,Novo Aripuana,BR,-5.1206,-60.3797,73.08,98,99,2.24,light rain
643,Russell,US,32.3502,-85.1999,74.43,83,0,0.0,clear sky
644,Shimoda,JP,34.6667,138.95,77.36,66,23,17.31,few clouds
645,Burnie,AU,-41.0667,145.9167,52.77,77,100,15.52,light rain
646,Pitimbu,BR,-7.4706,-34.8086,73.99,87,86,4.5,overcast clouds
647,Muisne,EC,0.6,-80.0333,74.37,84,99,5.66,light rain
648,Miraflores,MX,19.2167,-98.8083,67.96,68,87,2.39,overcast clouds
649,Ancud,CL,-41.8697,-73.8203,44.83,79,100,10.49,overcast clouds
650,Demidov,RU,55.2706,31.515,52.23,94,89,8.66,overcast clouds
651,Triunfo,BR,-29.9433,-51.7181,42.93,94,2,2.68,clear sky
652,Ilam,NP,26.9167,87.9167,76.59,78,57,4.27,broken clouds
653,Nemea,GR,37.8167,22.6667,77.22,52,0,5.12,clear sky
654,Anchorage,US,61.2181,-149.9003,79.68,42,0,8.05,clear sky
655,Kachug,RU,53.9606,105.8817,47.46,91,100,10.4,light rain
656,Santa Flavia,IT,38.085,13.5351,79.77,43,1,5.01,clear sky
657,Salalah,OM,17.0151,54.0924,84.29,79,75,5.75,broken clouds
658,Bogorodskoye,RU,56.55,37.8833,62.49,90,83,8.01,broken clouds
659,Tual,ID,-5.6667,132.75,83.98,71,1,9.08,clear sky
660,Half Moon Bay,US,37.4636,-122.4286,67.78,81,100,28.77,mist
661,Jalingo,NG,8.8833,11.3667,73.62,86,100,2.46,overcast clouds
662,Paracale,PH,14.2804,122.7881,92.48,53,10,2.1,clear sky
663,Burns Lake,CA,54.2331,-125.7533,63.82,82,100,2.24,overcast clouds
664,Lamu,KE,-2.2717,40.902,79.02,81,95,18.43,light rain
665,Emba,KZ,48.8264,58.1442,71.29,44,9,6.91,clear sky
666,Peniche,PT,39.3558,-9.3811,62.11,88,3,13.4,clear sky
667,Meulaboh,ID,4.1363,96.1285,73.33,94,100,5.97,overcast clouds
668,Gladstone,AU,-23.85,151.25,73.33,64,40,5.75,scattered clouds
669,Benjamin Constant,BR,-4.3831,-70.0311,73.53,99,99,0.58,overcast clouds
670,Qasigiannguit,GL,68.8193,-51.1922,34.05,76,82,4.12,broken clouds
671,Bang Rakam,TH,16.7585,100.1174,94.03,64,75,9.22,broken clouds
672,Chingola,ZM,-12.529,27.8838,46.15,96,2,5.03,clear sky
673,Mao,ES,39.8885,4.2658,70.36,94,20,6.91,few clouds
674,Puerto Del Rosario,ES,28.5004,-13.8627,67.75,73,0,8.05,clear sky
675,Kandi,BJ,11.1342,2.9386,78.21,55,99,6.71,overcast clouds
676,Anadyr,RU,64.75,177.4833,52.3,58,42,22.37,fog
677,Nioro,GM,13.35,-15.75,79.29,73,74,10.45,broken clouds
678,La Plaine,DM,15.3333,-61.25,77.31,82,95,8.61,overcast clouds
679,Cosereni,RO,44.6833,26.5667,70.32,67,5,16.58,clear sky
680,Zaysan,KZ,47.4667,84.8667,63.43,29,1,6.51,clear sky
681,Sistranda,NO,63.7256,8.834,49.96,94,79,13.15,broken clouds
682,Eagle Pass,US,28.7091,-100.4995,87.28,42,35,19.39,scattered clouds
683,Riviere-Au-Renard,CA,48.9957,-64.3971,48.49,84,95,10.18,overcast clouds
684,Coihueco,CL,-36.6167,-71.8333,47.14,93,100,8.05,light rain
685,Jiayuguan,CN,39.8167,98.3,66.85,33,100,3.02,overcast clouds
686,Eyl,SO,7.9803,49.8164,81.64,59,84,24.52,broken clouds
687,Mantua,IT,45.1667,10.7833,74.44,81,99,3.0,overcast clouds
688,Morki,RU,56.4303,48.9947,67.03,68,63,4.14,broken clouds
